"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","airnowval","aqsval"
"10/26/2019","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"10/27/2019","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"10/28/2019","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"10/29/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"10/30/2019","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"10/31/2019","AQS","170310119","1","0.2","ppm","2","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.2"
"11/01/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"11/02/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"11/03/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"11/04/2019","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"11/05/2019","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"11/06/2019","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"11/07/2019","AQS","170310119","1","0.2","ppm","2","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.2"
"11/08/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"11/09/2019","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"11/10/2019","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"11/11/2019","AQS","170310119","1","0.2","ppm","2","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.2"
"11/12/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"11/13/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"11/14/2019","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"11/15/2019","AQS","170310119","1","1","ppm","11","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","1"
"11/16/2019","AQS","170310119","1","1.2","ppm","14","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","1.2"
"11/17/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"11/18/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","18","75.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"11/19/2019","AQS","170310119","1","0.7","ppm","8","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.7"
"11/20/2019","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"11/21/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"11/22/2019","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"11/23/2019","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"11/24/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"11/25/2019","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"11/26/2019","AQS","170310119","1","0.8","ppm","9","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.8"
"11/27/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"11/28/2019","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"11/29/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"11/30/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"12/01/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"12/02/2019","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"12/03/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"12/04/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"12/05/2019","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"12/06/2019","AQS","170310119","1","0.7","ppm","8","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.7"
"12/07/2019","AQS","170310119","1","0.8","ppm","9","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.8"
"12/08/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"12/09/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"12/10/2019","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"12/11/2019","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"12/12/2019","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"12/13/2019","AQS","170310119","1","0.9","ppm","10","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.9"
"12/14/2019","AQS","170310119","1","1","ppm","11","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","1"
"12/15/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"12/16/2019","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"12/17/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"12/18/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"12/19/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"12/20/2019","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"12/21/2019","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"12/22/2019","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"12/23/2019","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"12/24/2019","AQS","170310119","1","0.8","ppm","9","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.8"
"12/25/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"12/26/2019","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"12/27/2019","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"12/28/2019","AQS","170310119","1","0.7","ppm","8","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.7"
"12/29/2019","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"12/30/2019","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"12/31/2019","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"01/01/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","19","79.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"01/02/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"01/03/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"01/04/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"01/05/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"01/06/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"01/07/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"01/08/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"01/09/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"01/10/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"01/11/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"01/12/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"01/13/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"01/14/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"01/15/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"01/16/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"01/17/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"01/18/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"01/19/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"01/20/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"01/21/2020","AQS","170310119","1","0.6","ppm","7","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.6"
"01/22/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"01/23/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"01/24/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"01/25/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"01/26/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"01/27/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"01/28/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"01/29/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"01/30/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"01/31/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"02/01/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"02/02/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"02/03/2020","AQS","170310119","1","0.7","ppm","8","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.7"
"02/04/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"02/05/2020","AQS","170310119","1","0.3","ppm","3","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.3"
"02/06/2020","AQS","170310119","1","0.2","ppm","2","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.2"
"02/07/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"02/08/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"02/09/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"02/10/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"02/11/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"02/12/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"02/13/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
"02/14/2020","AQS","170310119","1","0.5","ppm","6","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.5"
"02/15/2020","AQS","170310119","1","0.4","ppm","5","Kingery Near Road #1","24","100.0000","42101","Carbon monoxide","16980","Chicago-Naperville-Elgin, IL-IN-WI","17","Illinois","031","Cook","41.5786196210494","-87.5574060746384",".","0.4"
