the_geom,OBJECTID,Name,Shape.STArea(),Shape.STLength()
"MULTIPOLYGON (((-90.059378917842 30.000847207268, -90.059338814568 30.000318982608, -90.059293092786 29.999716750219, -90.059287636062 29.999644876868, -90.059280178845 29.999559288278, -90.059243360512 29.999136706007, -90.059228178688 29.998962461552, -90.059212099345 29.998777913175, -90.059139661663 29.997946510664, -90.059139377147 29.997942808766, -90.059061930045 29.996934642752, -90.058983695181 29.995916202529, -90.058905905586 29.994903533356, -90.058828193773 29.993891862636, -90.058750123651 29.992875507537, -90.058750062637 29.992874776023, -90.058662885155 29.991834926934, -90.058632796831 29.991476020453, -90.058622897376 29.991357935356, -90.058614058266 29.99124919569, -90.058584205185 29.990881955774, -90.058498739851 29.98983055633, -90.058473027333 29.989514234577, -90.058416870423 29.988823373417, -90.058177788579 29.985882004957, -90.058122516982 29.98520198019, -90.058119483925 29.98516466185, -90.058116682366 29.985127532665, -90.058090067547 29.98477480697, -90.057916715134 29.982382269734, -90.057891017055 29.982027592094, -90.05788178011 29.981919119221, -90.057799725966 29.980955502176, -90.057772914098 29.980640637184, -90.057748258738 29.980351094914, -90.057693042407 29.979702644356, -90.057606892749 29.978690903059, -90.057605617203 29.978675420173, -90.05753455778 29.977807637926, -90.057523238015 29.977669396461, -90.057523216602 29.977669126447, -90.057452994733 29.976658504471, -90.057382495033 29.975643873855, -90.057303336339 29.974629259934, -90.057224066382 29.973613260837, -90.057195132526 29.973272745025, -90.057137949504 29.972599754521, -90.057058303298 29.971587572299, -90.056978369345 29.970571684221, -90.056978367682 29.970571656221, -90.056911610372 29.969593418502, -90.056909085119 29.969546754282, -90.05690135098 29.969403863832, -90.056864195888 29.968717373219, -90.056859044779 29.968622198608, -90.056852845797 29.968545365316, -90.056784818356 29.967702218954, -90.056772608269 29.967550886158, -90.056693339151 29.966568397018, -90.056693330251 29.966568286932, -90.056613837357 29.965582998434, -90.056534706452 29.964597313553, -90.056455702362 29.963613181668, -90.056376732754 29.962629462111, -90.056376685985 29.962628741642, -90.056365669045 29.962415994215, -90.056360395308 29.962203080049, -90.056360867273 29.961990116911, -90.05636708502 29.96177722202, -90.056367304178 29.961776933571, -90.05645673386 29.961665141394, -90.056552693454 29.961557532669, -90.056654925181 29.961454396337, -90.056763154645 29.961356009209, -90.056877091446 29.961262635447, -90.056927984551 29.961298662415, -90.057660236827 29.961817011489, -90.057660670401 29.961817310844, -90.058030011015 29.962072433703, -90.059042045258 29.962771485693, -90.059934484107 29.963387913985, -90.060837743509 29.964011802941, -90.06084542598 29.964003175098, -90.060889623304 29.963953537057, -90.060918693337 29.963920888595, -90.061323160398 29.963472238779, -90.06138517381 29.963405093436, -90.062083142772 29.96262392235, -90.062322627935 29.962354743579, -90.062710315901 29.961923042729, -90.062773444042 29.961849081349, -90.062882677724 29.961729989936, -90.063186818449 29.961389451311, -90.063244273347 29.961324993141, -90.063472945109 29.961068432876, -90.063249522729 29.960912620098, -90.063109088346 29.960814682096, -90.063055673368 29.960778245112, -90.062808825561 29.960609856588, -90.062577983149 29.960448195742, -90.06316590749 29.959794938813, -90.063265172005 29.959683247383, -90.063287488645 29.959658148022, -90.06392401833 29.958950049253, -90.06398473695 29.958878604777, -90.063987473793 29.958875385037, -90.064282471908 29.958545998362, -90.064388177355 29.958428453205, -90.064504245425 29.958299383626, -90.0647687181 29.958008046247, -90.064929468262 29.9578304395, -90.065187907228 29.95754016917, -90.065216719496 29.957507807852, -90.065240326049 29.95748166125, -90.065240369106 29.957481613089, -90.065407017885 29.957297031414, -90.065469414315 29.957225961462, -90.06596775518 29.956664617582, -90.066170956153 29.956432219891, -90.066084595527 29.956368114001, -90.065374713557 29.955894597207, -90.065283229342 29.95583400241, -90.065157057912 29.955757990062, -90.064761525409 29.955498029391, -90.064228728155 29.955146197738, -90.062431611698 29.953957414314, -90.059203610411 29.951696414022, -90.05907660931 29.949361413238, -90.058934610033 29.948245412541, -90.056890609634 29.948352411957, -90.054706824145 29.948473400933, -90.054640799191 29.948513842319, -90.053794614979 29.949028070602, -90.053612232758 29.948802082643, -90.053595878624 29.948777970656, -90.053584089992 29.948751916383, -90.053577161058 29.948724570366, -90.053575264755 29.948696615057, -90.053577164218 29.948614268075, -90.053579550183 29.94855013375, -90.052972090091 29.948573119681, -90.052971608056 29.948573137519, -90.052409620006 29.948598461674, -90.052409326577 29.94859847589, -90.052115160077 29.948612727092, -90.052114213661 29.948612772965, -90.051761994666 29.948633634313, -90.051761158952 29.948633683901, -90.051190796118 29.948667537553, -90.050783796377 29.94868238428, -90.050544528915 29.948691110401, -90.049931527327 29.948713467195, -90.04990560735 29.9487144124, -90.049777123096 29.948721444279, -90.049302607024 29.94874741363, -90.049211574821 29.948743111175, -90.04870906179 29.948719358218, -90.048187850543 29.948694720757, -90.047665235619 29.948670014184, -90.047080856636 29.948642383128, -90.046148348545 29.948598194904, -90.0456646091 29.948575270093, -90.045188630218 29.948552710759, -90.044386329541 29.948514681223, -90.043735831003 29.948483844172, -90.042944457717 29.948446324247, -90.042950588282 29.948383476373, -90.042953185965 29.948356853453, -90.043011187914 29.947394670301, -90.041991038604 29.947346512956, -90.041357278747 29.947318966076, -90.041357125443 29.947318959291, -90.041357082022 29.947318956929, -90.041338654431 29.947318156282, -90.041335668952 29.94731797631, -90.04080380824 29.947285959872, -90.040609354406 29.947277360417, -90.039643351793 29.947229882624, -90.038777317107 29.947185185182, -90.038688564783 29.947153976999, -90.038622656402 29.947134852636, -90.038013983079 29.947107899221, -90.03800516057 29.947107413548, -90.037671006994 29.947089028204, -90.037590797848 29.947085063452, -90.037057879672 29.947065315247, -90.036695514718 29.947051886023, -90.036699100716 29.947001556873, -90.036765160497 29.946064775442, -90.036833813983 29.945125468653, -90.036829318223 29.944965332286, -90.036815325632 29.944838585037, -90.036867505288 29.944093726308, -90.036881303297 29.94390777419, -90.036887938509 29.943784919514, -90.03690160461 29.943531849836, -90.036953551089 29.942842795466, -90.036977559451 29.94253066557, -90.036988007363 29.942362298237, -90.037003883722 29.942106453456, -90.037029868486 29.941778538666, -90.037048324476 29.941472256544, -90.037078574314 29.941044369425, -90.037094375128 29.940845896725, -90.037095183573 29.940835744699, -90.037099243697 29.940751105671, -90.036993492897 29.940748905291, -90.036716122932 29.940737258809, -90.035885772531 29.940692572906, -90.035809132161 29.94068175178, -90.035740762072 29.940672098453, -90.035514136841 29.940634013877, -90.035305558007 29.940587094489, -90.035180561261 29.940562637733, -90.034997721654 29.94053720666, -90.034923510702 29.940529898907, -90.034918541361 29.940529409511, -90.034850154267 29.940522676987, -90.034849522149 29.94052261478, -90.034530077419 29.94050353989, -90.034529996642 29.940503535573, -90.034073113801 29.940476252943, -90.034026696537 29.940470016615, -90.034003519683 29.940466902367, -90.033937379606 29.940458016366, -90.033562587778 29.94043498211, -90.032913227293 29.940500234002, -90.03285197827 29.940505323619, -90.032657853012 29.940521455591, -90.032569433733 29.940519587906, -90.032484563688 29.940517795207, -90.032310208418 29.940509512835, -90.031974978028 29.940490556178, -90.031974879683 29.940490550805, -90.03197476054 29.940490544171, -90.031824943219 29.940482072488, -90.031734556834 29.940476305373, -90.03166149866 29.940471644379, -90.031787258567 29.938452344267, -90.031896387794 29.936644919417, -90.031909062676 29.936435238566, -90.031837241452 29.936428987386, -90.031314601793 29.936391411375, -90.03076060137 29.936376410643, -90.027809470799 29.936225853678, -90.027748557795 29.936222860158, -90.027691899396 29.936220228979, -90.026752061863 29.936177319972, -90.02461095257 29.936079541153, -90.022801768096 29.935996892431, -90.02165547605 29.935944513465, -90.021655477451 29.935944483735, -90.021685667616 29.935407891017, -90.021696690241 29.935249578474, -90.02170340226 29.935183083897, -90.021720717704 29.934846728383, -90.021724879782 29.934752061405, -90.021729623125 29.934644162652, -90.02173110644 29.934610435743, -90.021739641216 29.934373951251, -90.021741634676 29.934297316312, -90.021742717177 29.934255693516, -90.021743490552 29.934172014464, -90.021743862492 29.934131735216, -90.021742275423 29.934038019574, -90.021739764994 29.933889727518, -90.021739771349 29.933889628316, -90.021786404587 29.933189113531, -90.021814087963 29.93272476115, -90.021830516626 29.932449199265, -90.021877394803 29.931732451015, -90.021883409552 29.93164049018, -90.021904544229 29.931279898842, -90.021936546966 29.930686669936, -90.021943712884 29.930580720548, -90.021952257103 29.930454376506, -90.021985601793 29.929872266406, -90.022020097497 29.929296088235, -90.022047624944 29.928885147942, -90.022087016014 29.92826034112, -90.022098246576 29.928100980283, -90.02210814295 29.927960549332, -90.022108973055 29.927948764467, -90.022109900593 29.927863812987, -90.022249422111 29.92564629762, -90.022263325085 29.925380355149, -90.024273248424 29.926237158677, -90.024391415479 29.926009353416, -90.024570619129 29.925713686617, -90.024616118998 29.925656676825, -90.024641258717 29.925630436282, -90.024693242046 29.92558216149, -90.024739899601 29.925538833012, -90.024782726295 29.925508734265, -90.024826873925 29.925480120014, -90.02491139541 29.92543144156, -90.024999723428 29.925388194294, -90.025075031057 29.925348600097, -90.025146374733 29.925303780911, -90.025213278125 29.925254036137, -90.025275293774 29.925199698022, -90.025332007563 29.925141129593, -90.025383040768 29.925078722392, -90.025428052323 29.925012893148, -90.025895356529 29.924172481451, -90.025903567922 29.924159999392, -90.025920662495 29.924128836498, -90.02593734113 29.924085434035, -90.025946901292 29.924040428378, -90.02594915586 29.923994701019, -90.025944267786 29.923950204198, -90.025932462814 29.923906703086, -90.02591396106 29.92386500965, -90.025889107745 29.9238259019, -90.025858367117 29.9237901101, -90.025822312738 29.923758302063, -90.025781617739 29.923731071617, -90.02573704163 29.923708927207, -90.025689416492 29.923692281904, -90.025815682164 29.92346945327, -90.025969682445 29.923197563136, -90.025988660502 29.923164057893, -90.026024438558 29.923091720369, -90.0265085572 29.922217560022, -90.026644105337 29.921967312749, -90.026780332536 29.921729763885, -90.026791637334 29.921712868111, -90.026800323865 29.921700305883, -90.026827420335 29.921663175623, -90.026848485841 29.921636239293, -90.026900048937 29.921576236543, -90.026955790029 29.92151913916, -90.027015494485 29.921465167648, -90.027023558836 29.92145836626, -90.027039883804 29.921444942489, -90.027305262415 29.921191571972, -90.027406590901 29.921083383985, -90.028091769039 29.920440420653, -90.0283540538 29.920194240434, -90.030589457333 29.918099944933, -90.038691801711 29.925785731502, -90.039263816134 29.926328274137, -90.039437357439 29.926492871348, -90.039443776005 29.926498959698, -90.039625534297 29.926671350716, -90.039626994384 29.926672735595, -90.039792592498 29.926829798271, -90.041806170009 29.928739534526, -90.041946210641 29.928872349438, -90.04340177322 29.930252777762, -90.043512581446 29.930357864538, -90.043944052419 29.930767050988, -90.048197300538 29.934800379762, -90.048951663188 29.935515688539, -90.049513250986 29.936048193561, -90.050212682615 29.936711391825, -90.050459088102 29.936945029785, -90.050584484172 29.937063926977, -90.051338551425 29.937778909231, -90.051642035957 29.938066659264, -90.051731434747 29.938151422385, -90.051829574878 29.938244473621, -90.052428783343 29.93881260669, -90.052580989633 29.938956917265, -90.052742836536 29.939110367917, -90.053023699137 29.939376658577, -90.053835311523 29.940146152949, -90.058663553605 29.94472348077, -90.058567369485 29.944257606998, -90.058423005029 29.943311520564, -90.058416009402 29.943265672823, -90.062508739973 29.943844421019, -90.062596449976 29.943863932643, -90.062627506868 29.943870320794, -90.062796998059 29.943905186823, -90.064453149556 29.944268429514, -90.06454048141 29.944292643134, -90.064705806586 29.944338481833, -90.064817523418 29.944369456124, -90.065280274047 29.944474199782, -90.065847504153 29.94460391692, -90.065977759312 29.944631960644, -90.066667177398 29.944789244823, -90.067483534926 29.94497552375, -90.06832414699 29.94516659798, -90.069210604746 29.945368888876, -90.069337853023 29.945398434202, -90.069899356885 29.945526453736, -90.070297119779 29.945617026443, -90.070297312016 29.945617070704, -90.070297613677 29.9456171396, -90.070298088844 29.945617247825, -90.070449641344 29.945651756609, -90.071074132387 29.94579263353, -90.071683686991 29.945930311875, -90.072265899517 29.946063797, -90.072725188705 29.946168040771, -90.072932759642 29.946215236353, -90.074174175622 29.94649814314, -90.074241058732 29.946513013141, -90.074637763296 29.946601213265, -90.074854142961 29.946650889118, -90.075346439947 29.946764039448, -90.075879498573 29.946885912141, -90.07604579131 29.946923931514, -90.076090320734 29.946933892692, -90.076348808166 29.946991715936, -90.076652251498 29.947061277455, -90.076817644975 29.947099192569, -90.076840786855 29.946951754271, -90.076869297633 29.946805031108, -90.076903148542 29.946659170995, -90.076942305366 29.946514321617, -90.076986728451 29.946370629198, -90.077034182111 29.946234185038, -90.077086387407 29.94609906346, -90.077146426022 29.945958363532, -90.077211614435 29.945819412548, -90.077267049332 29.945737274106, -90.0775126149 29.945373411734, -90.07758127515 29.945317811694, -90.0776545319 29.945266854714, -90.077731972496 29.945220828481, -90.077813159994 29.945179992115, -90.077897636796 29.945144576025, -90.0779849269 29.945114779648, -90.078075348709 29.94509057944, -90.078167615078 29.945072411738, -90.078187977905 29.945074274121, -90.078272469834 29.945082002017, -90.078304700615 29.945084950342, -90.078659614832 29.945117412248, -90.078839615271 29.945222411325, -90.079308615204 29.945488411171, -90.079323319242 29.945496568461, -90.079563146061 29.945629623143, -90.08032161476 29.946050411845, -90.08153261625 29.946838411924, -90.08341461588 29.948123413283, -90.083514198885 29.948197775416, -90.083756528347 29.948378730654, -90.08378365464 29.948398986237, -90.083797617041 29.948409412353, -90.084150616986 29.948720412026, -90.084289616728 29.94890641301, -90.084451616451 29.949122412172, -90.084787617512 29.949734413166, -90.08499824785 29.950138160786, -90.085099043184 29.950331370059, -90.08512772206 29.950386343159, -90.085207086173 29.950538470831, -90.085256617049 29.950633412859, -90.085287918074 29.950692046944, -90.085644921864 29.951360802554, -90.085824617542 29.95169741318, -90.085963617386 29.951928413585, -90.086159617064 29.952169412149, -90.086432617312 29.952450413176, -90.086801290182 29.952693504352, -90.086843617136 29.952721413353, -90.087590617827 29.953112413043, -90.088187618983 29.953449412923, -90.0891376184 29.954116413738, -90.089308617953 29.954239414191, -90.090322763674 29.954979206055, -90.090465618617 29.955083413744, -90.091635503866 29.955925092114, -90.09173461951 29.955996413751, -90.093064619403 29.956939413793, -90.093832619136 29.957492414682, -90.094138286255 29.957710628727, -90.094148802761 29.957718136805, -90.09419961934 29.957754413776, -90.094233403628 29.957778457847, -90.100766427608 29.962427619277, -90.100840621816 29.962480413963, -90.100746491383 29.962588699618, -90.100278324157 29.963127264317, -90.10003254137 29.963410001794, -90.098662671073 29.964985800208, -90.098409041634 29.965277549108, -90.098367710043 29.965325092825, -90.098069827844 29.965189609613, -90.097000435524 29.964703216278, -90.097000366378 29.964703185004, -90.095968229347 29.964232553842, -90.0959511336 29.964224758606, -90.095238209374 29.963900399744, -90.095193134189 29.963948774233, -90.095152784644 29.963992076698, -90.095122354305 29.964026462031, -90.094478573798 29.964753904419, -90.094426743079 29.96481010333, -90.094388865158 29.964851173227, -90.093979920536 29.965313374722, -90.093735414673 29.965579601062, -90.093661582203 29.965658011722, -90.093617191226 29.965705155196, -90.093092962727 29.966300918639, -90.093066343505 29.966331184605, -90.092904588062 29.966514261453, -90.092259577818 29.967233182622, -90.092181674312 29.967325617974, -90.092103752988 29.967418076521, -90.091427622657 29.968176610897, -90.091350291056 29.96826336709, -90.091350090355 29.968263592587, -90.091349809707 29.96826390744, -90.090505356209 29.96769007175, -90.089665984123 29.967119677243, -90.088828558648 29.966550594001, -90.088828211282 29.966550358749, -90.088745951258 29.966641209855, -90.088680770803 29.966713197287, -90.088603338332 29.966801714806, -90.088498152749 29.966921959016, -90.088101316998 29.967367101292, -90.087997759438 29.967483264481, -90.087957473565 29.967527819534, -90.087497266601 29.968035236337, -90.087345450985 29.968205544669, -90.087285003403 29.968273355588, -90.08723718837 29.968326993905, -90.08722084191 29.968344915295, -90.087190906725 29.968377734467, -90.086847164084 29.968761676914, -90.086567457206 29.96906933586, -90.086274932165 29.969402777538, -90.086136239886 29.969563478018, -90.084809915767 29.968767334217, -90.084684253362 29.968907023708, -90.084550847158 29.96881769053, -90.080854260496 29.973063478132, -90.080931696888 29.973116918518, -90.082189458821 29.973983538442, -90.08302311193 29.974559846561, -90.083429951737 29.974839220391, -90.083657541476 29.974995503265, -90.083699689682 29.975024876603, -90.083699730768 29.975024904977, -90.083824107361 29.975111584258, -90.083860094001 29.975136070336, -90.08396066141 29.97520449868, -90.08379718709 29.975590822914, -90.083773375866 29.975647093239, -90.083616787824 29.976022628758, -90.083588590323 29.976090010632, -90.083562048864 29.976151516834, -90.083540553599 29.976204387861, -90.083508926008 29.976282178639, -90.083470228419 29.976377360315, -90.083460865538 29.976400921268, -90.083451493352 29.976424482308, -90.083404885418 29.976536788874, -90.083300474915 29.976786046194, -90.083201833915 29.977022344688, -90.08273879497 29.978142542696, -90.08270480253 29.97822105598, -90.082560530333 29.978570080847, -90.082477279722 29.97878024486, -90.082440512679 29.978873633008, -90.082424227069 29.978914997616, -90.081447146574 29.978237302168, -90.080471557782 29.977560625819, -90.080471286607 29.977560439143, -90.079498266717 29.976890832477, -90.079498212212 29.976890794118, -90.078340246645 29.976088175525, -90.078264818712 29.976035893977, -90.077049751127 29.977383853894, -90.077104802421 29.977469874086, -90.077197828799 29.977626501275, -90.077257455964 29.977726894211, -90.07734213502 29.977858189276, -90.077603366056 29.978274822696, -90.077686249112 29.978407010828, -90.077742822773 29.978497238782, -90.077810466825 29.978612716596, -90.077821115744 29.978635225674, -90.07783103397 29.978660633173, -90.077839893493 29.978689782872, -90.077847708055 29.978727285197, -90.07784776181 29.978727543725, -90.077850017768 29.978745835354, -90.077849236393 29.978776710101, -90.077845055296 29.978798653027, -90.077843064726 29.978809101582, -90.077811052623 29.978949790459, -90.077790934336 29.979034843329, -90.07765288065 29.979604564868, -90.077644634086 29.979638593749, -90.077579744404 29.979964684466, -90.077536757448 29.980232261169, -90.077536718928 29.98023251072, -90.07744451873 29.980798778824, -90.077444411121 29.980799265138, -90.077318953822 29.981363332943, -90.077318004936 29.981367661735, -90.077209429791 29.981862997639, -90.077208987729 29.981865014416, -90.076959677986 29.98297981633, -90.076958972665 29.982982990779, -90.076828240841 29.983571668261, -90.076708444896 29.984111097421, -90.076459959297 29.985228114606, -90.076325127335 29.985834183054, -90.076325096589 29.985834312647, -90.076193827523 29.986369142264, -90.075963605279 29.986759870433, -90.075340779052 29.987816901013, -90.075267011688 29.987915659981, -90.075188670242 29.988011712676, -90.075105885322 29.98810489842, -90.075018795555 29.988195061892, -90.074927546188 29.988282052056, -90.074826902411 29.988370256665, -90.074763529756 29.988422072354, -90.074698615723 29.988472421284, -90.074768187332 29.988584234004, -90.074853484578 29.988724821133, -90.074981454562 29.988943537765, -90.075104876415 29.9891642265, -90.075223709779 29.989386815334, -90.07530993233 29.989538302493, -90.075671596567 29.990173716155, -90.076206100748 29.991100464136, -90.076545809732 29.99168945717, -90.077166334964 29.992766494323, -90.077211983655 29.992836933413, -90.077304874839 29.992980271722, -90.07732941151 29.993023559873, -90.077723532607 29.99371886153, -90.07830821609 29.994750328889, -90.078359325406 29.994840492378, -90.078865558862 29.995733539953, -90.079376304131 29.996622433779, -90.079398727816 29.996661459986, -90.079431104425 29.996717713398, -90.079980054212 29.997671501752, -90.079996064109 29.997699321676, -90.080559896785 29.998679039177, -90.080649100603 29.998672606113, -90.080853997517 29.998661494331, -90.08200988933 29.998595697649, -90.082092610506 29.998588838551, -90.083173097634 29.998522778698, -90.084180899955 29.99846260828, -90.084337568571 29.998456665036, -90.084336801006 29.998389998173, -90.084304564957 29.998004524148, -90.084201285461 29.996674712178, -90.084200863842 29.996647560237, -90.084200777585 29.996642032362, -90.084201314378 29.996631767593, -90.084201908589 29.996620421505, -90.084202487496 29.996609361094, -90.084204418961 29.996593355112, -90.084204962429 29.996588853652, -90.084206512431 29.996576005512, -90.084209168834 29.996561947848, -90.084210466601 29.996555080734, -90.08421246364 29.996544510383, -90.084214008443 29.996538518917, -90.084220543035 29.996513170791, -90.084235784492 29.996469748926, -90.084254098077 29.996426942636, -90.084354002575 29.996281043227, -90.08445390678 29.996135143739, -90.084454740119 29.996133893079, -90.084454762394 29.996133858091, -90.084484265064 29.99609028092, -90.085011619342 29.996463422514, -90.084964618823 29.996524422624, -90.084955619257 29.996689422959, -90.085007618549 29.996899422701, -90.085206618849 29.997401422597, -90.085310619779 29.997932422964, -90.085388619224 29.999146423087, -90.085292619346 29.999243423896, -90.085299428779 29.999335602489, -90.085303106315 29.999385396673, -90.085307631131 29.999446659728, -90.08531861874 29.999595423742, -90.085119619365 29.999760423453, -90.084877619245 29.999842424138, -90.084713618979 29.999992423755, -90.084506619189 30.000127422892, -90.084151619181 30.000127422673, -90.083892618765 30.000127423279, -90.083658618622 30.000314423152, -90.083399618771 30.000426422718, -90.083200618877 30.000546423272, -90.083081060803 30.000633332825, -90.083077905214 30.000631444313, -90.083050201781 30.000616587068, -90.083021076234 30.000603957123, -90.082976152185 30.000589654733, -90.082929452445 30.000580637765, -90.082891361513 30.000577350869, -90.082853084662 30.000577587267, -90.082849263293 30.000577805462, -90.082411115279 30.000604794714, -90.082328660019 30.000610150887, -90.082175842677 30.000620077251, -90.081826214551 30.000642787611, -90.08175722167 30.000647268921, -90.081695014833 30.000651197663, -90.081935457803 30.001084754195, -90.0818062948 30.001079688165, -90.081595253463 30.001068148902, -90.080973084386 30.00103412838, -90.080887152494 30.001030376805, -90.080814677077 30.001027213264, -90.080814551779 30.001027207671, -90.080804421779 30.00102676563, -90.080786648596 30.001025793624, -90.08078563766 30.00102573807, -90.080423539067 30.001005929634, -90.080183308446 30.000995629517, -90.08009303976 30.000991439265, -90.080015652981 30.000986315953, -90.079785457148 30.000974723952, -90.079718731173 30.000970605907, -90.079659034153 30.000964598894, -90.079573742042 30.00095350409, -90.079501501208 30.000942239267, -90.079396952487 30.000923169315, -90.079309949438 30.000909142805, -90.079237363626 30.000894089, -90.078906721992 30.000824703894, -90.078883735788 30.000822511742, -90.078844947903 30.000822888361, -90.078704737475 30.000831260083, -90.078304545588 30.000854909897, -90.078012729981 30.000871851032, -90.077602177181 30.000896830961, -90.077516038558 30.000903669263, -90.077613133914 30.002160781449, -90.077620050009 30.002226965807, -90.077620518135 30.002231445385, -90.077721978992 30.003523731475, -90.07772500194 30.003598970231, -90.077730914923 30.003666545243, -90.0777722479 30.004136220677, -90.077837633037 30.004969460511, -90.077837779852 30.004971387333, -90.077891244608 30.005675387587, -90.07794968508 30.006415288328, -90.077990111419 30.006887473013, -90.078001340092 30.00699528805, -90.078009737602 30.007099884889, -90.076394097137 30.00719872707, -90.075815547873 30.007232691509, -90.075250894236 30.007265837037, -90.074509523333 30.007309352441, -90.074392912028 30.007316196752, -90.074271117017 30.007322770508, -90.073602592916 30.007358848266, -90.073566803482 30.007361041068, -90.072172534063 30.007446451333, -90.071100206832 30.007517518985, -90.070511794663 30.007556511961, -90.069607614938 30.007616425444, -90.068585224077 30.007674145415, -90.067032751019 30.007761776149, -90.065868852902 30.007833407304, -90.06479184398 30.007899681712, -90.064702661582 30.007905169414, -90.064615398112 30.007910396942, -90.063572463568 30.007972868393, -90.062439257554 30.008040736854, -90.06130498773 30.008108659392, -90.060130364172 30.008178988755, -90.059971679 30.008188489171, -90.05996585555 30.008118465493, -90.059878446446 30.007067373251, -90.059793850144 30.006050076303, -90.059793625754 30.00604736305, -90.05971392647 30.00504074691, -90.059631516929 30.004028209077, -90.059548946132 30.003013672049, -90.059466340909 30.001998700451, -90.059389196989 30.000982599645, -90.059378917842 30.000847207268)))",402,District 7,236793954.09829229,118532.31399050416
